dyad,MonthYear,event_count,goldstein_std,goldstein_min,num_mentions_sum,num_articles_sum,num_sources_sum,high_conflict_count,low_conflict_count,quad4_count,high_conflict_pct,low_conflict_pct,quad4_pct
CHN-PHL,202201,779,4.3993845271192535,-10.0,3074,3047,793,16,277,71.0,0.0205391527599486,0.355584082156611,0.0911424903722721
CHN-PHL,202202,492,4.524383895431027,-10.0,1766,1759,495,17,174,28.0,0.0345528455284552,0.3536585365853658,0.056910569105691
CHN-PHL,202203,1158,4.541032753682504,-10.0,4141,4080,1205,52,464,114.0,0.0449050086355785,0.4006908462867012,0.0984455958549222
CHN-PHL,202204,1206,4.745929532425155,-10.0,4374,4276,1262,41,364,74.0,0.0339966832504145,0.3018242122719735,0.0613598673300165
CHN-PHL,202205,984,4.386514450842536,-10.0,3642,3583,1015,36,342,83.0,0.0365853658536585,0.3475609756097561,0.0843495934959349
CHN-PHL,202206,1444,4.6013242978711855,-10.0,5627,5494,1474,33,700,157.0,0.0228531855955678,0.484764542936288,0.1087257617728531
CHN-PHL,202207,1664,3.671307216546868,-10.0,5967,5902,1708,11,543,70.0,0.0066105769230769,0.3263221153846153,0.0420673076923076
CHN-PHL,202208,921,3.7778974708044033,-10.0,3165,3132,1003,17,238,32.0,0.018458197611292,0.258414766558089,0.0347448425624321
CHN-PHL,202209,813,4.490776688620588,-10.0,3177,3129,834,19,289,70.0,0.023370233702337,0.3554735547355473,0.08610086100861
CHN-PHL,202210,785,4.3120780783095976,-10.0,2749,2718,792,48,357,157.0,0.0611464968152866,0.4547770700636943,0.2
CHN-PHL,202211,2241,3.700902916888778,-10.0,7080,7023,2346,84,721,134.0,0.037483266398929,0.321731369924141,0.0597947344935296
CHN-PHL,202212,1256,3.912934857154624,-10.0,4838,4690,1267,41,520,61.0,0.0326433121019108,0.4140127388535032,0.0485668789808917
CHN-PHL,202301,3306,3.610072463647086,-10.0,13185,12974,3459,39,672,116.0,0.0117967332123411,0.2032667876588021,0.0350877192982456
CHN-PHL,202302,2742,4.265491468624406,-10.0,9809,9704,2856,104,1414,185.0,0.0379285193289569,0.5156819839533188,0.0674690007293946
CHN-PHL,202303,1652,4.362596595930976,-10.0,6543,6503,1731,74,776,144.0,0.0447941888619854,0.4697336561743341,0.0871670702179176
CHN-PHL,202304,4500,4.177032393956564,-10.0,16686,16520,4736,145,1910,330.0,0.0322222222222222,0.4244444444444444,0.0733333333333333
CHN-PHL,202305,2230,4.325067492293785,-10.0,8191,8130,2270,114,947,196.0,0.0511210762331838,0.4246636771300448,0.0878923766816143
CHN-PHL,202306,1716,4.037351101295562,-10.0,6265,6186,1754,40,556,159.0,0.0233100233100233,0.324009324009324,0.0926573426573426
CHN-PHL,202307,2614,3.760294668531441,-10.0,9395,9305,2666,64,1093,157.0,0.0244835501147666,0.418133129303749,0.0600612088752869
CHN-PHL,202308,5692,4.290119915228279,-10.0,21636,21329,5904,392,2858,570.0,0.0688685874912157,0.5021082220660577,0.1001405481377371
CHN-PHL,202309,4716,4.012138753012336,-10.0,17779,17581,4928,239,2930,482.0,0.0506785411365564,0.6212892281594572,0.1022052586938083
CHN-PHL,202310,4695,3.9399817591954727,-10.0,18593,18417,4951,308,2939,478.0,0.065601703940362,0.6259850905218317,0.1018104366347177
CHN-PHL,202311,3397,4.403785716102721,-10.0,13328,13188,3495,283,1891,384.0,0.0833088018840153,0.5566676479246394,0.1130409184574624
CHN-PHL,202312,5580,4.2121426310741,-10.0,21923,21542,5792,501,3146,683.0,0.0897849462365591,0.5637992831541219,0.1224014336917562
CHN-PHL,202401,3253,4.484455172568292,-10.0,11869,11661,3324,175,1433,309.0,0.053796495542576,0.4405164463572087,0.0949892407008914
CHN-PHL,202402,2350,4.349821399550041,-10.0,8694,8566,2369,158,1338,253.0,0.0672340425531914,0.5693617021276596,0.1076595744680851
CHN-PHL,202403,6178,4.542055632712845,-10.0,25040,24743,6559,797,3175,933.0,0.1290061508578828,0.5139203625768857,0.1510197474910974
CHN-PHL,202404,4825,4.879662316751298,-10.0,18554,18325,4971,565,2230,783.0,0.1170984455958549,0.4621761658031088,0.1622797927461139
CHN-PHL,202405,5302,4.3990669247487215,-10.0,19970,19698,5485,449,2965,759.0,0.0846850245190494,0.5592229347416069,0.1431535269709543
CHN-PHL,202406,6249,4.878871596803345,-10.0,24191,23638,6481,1085,3343,1296.0,0.1736277804448711,0.5349655944951193,0.2073931829092654
CHN-PHL,202407,6695,5.057266731143539,-10.0,26638,25936,6947,832,2594,1073.0,0.1242718446601941,0.3874533233756534,0.160268857356236
CHN-PHL,202408,6276,4.544777875094037,-10.0,23799,23556,6606,752,3533,931.0,0.1198215423836838,0.562938177182919,0.1483428935627788
CHN-PHL,202409,4225,4.740838494065738,-10.0,14794,14648,4305,462,2254,684.0,0.1093491124260355,0.533491124260355,0.1618934911242603
CHN-PHL,202410,1696,5.008246686165024,-10.0,6008,5948,1741,288,818,440.0,0.1698113207547169,0.482311320754717,0.2594339622641509
CHN-PHL,202411,2130,4.709450078539034,-10.0,8099,7959,2271,286,968,355.0,0.1342723004694835,0.4544600938967136,0.1666666666666666
CHN-PHL,202412,1839,4.232442830765847,-10.0,7371,7192,1862,179,1104,251.0,0.0973355084284937,0.600326264274062,0.1364872213159325
CHN-PHL,202501,3202,4.214277991285793,-10.0,12399,12243,3466,145,1778,355.0,0.0452841973766396,0.5552779512804498,0.1108682073703935
CHN-PHL,202502,1985,4.508881999533305,-10.0,7594,7397,2046,147,1093,285.0,0.0740554156171284,0.5506297229219144,0.1435768261964735
CHN-PHL,202503,1965,4.559392742210655,-10.0,7005,6876,2005,168,946,324.0,0.0854961832061068,0.4814249363867684,0.1648854961832061
CHN-PHL,202504,2556,4.226384883517514,-10.0,9670,9558,2589,202,1562,422.0,0.0790297339593114,0.6111111111111112,0.1651017214397496
CHN-PHL,202505,1626,4.44425942231649,-10.0,6394,6264,1675,152,899,249.0,0.093480934809348,0.552890528905289,0.1531365313653136
CHN-PHL,202506,612,4.600972345025351,-10.0,2171,2161,617,76,300,98.0,0.1241830065359477,0.4901960784313725,0.1601307189542483
CHN-PHL,202507,1567,4.281858095670606,-10.0,5737,5715,1624,100,777,192.0,0.0638162093171665,0.4958519463943842,0.1225271218889598
CHN-PHL,202508,2589,4.779651157856555,-10.0,9811,9635,2652,296,1387,424.0,0.1143298570876786,0.5357280803398996,0.1637697952877559
CHN-PHL,202509,1618,4.519524752008125,-10.0,6672,6526,1661,214,908,284.0,0.1322620519159456,0.5611866501854141,0.1755253399258343
CHN-PHL,202510,1345,4.830397794459302,-10.0,4914,4869,1364,205,730,253.0,0.1524163568773234,0.5427509293680297,0.1881040892193308
CHN-PHL,202511,1072,5.142747207696799,-10.0,3716,3703,1093,126,473,200.0,0.1175373134328358,0.4412313432835821,0.1865671641791045
CHN-PHL,202512,952,5.07060683642645,-10.0,3817,3716,982,155,480,177.0,0.1628151260504201,0.5042016806722689,0.1859243697478991
CHN-PHL,202602,1446,4.285434726063273,-10.0,4918,4840,1458,69,706,178.0,0.04771784232365145,0.48824343015214383,0.12309820193637622
CHN-PHL,202603,1175,4.3489166610251795,-10.0,5032,4857,1188,47,529,130.0,0.04,0.4502127659574468,0.11063829787234042
CHN-PHL,202604,852,4.530208290114051,-10.0,3586,3548,880,58,509,136.0,0.06807511737089202,0.5974178403755869,0.1596244131455399
CHN-PHL,202605,856,4.603687858993505,-10.0,3406,3319,889,63,394,124.0,0.07359813084112149,0.4602803738317757,0.14485981308411214
CHN-PHL,202606,1126,4.511939993225416,-10.0,4139,4111,1136,133,587,219.0,0.11811722912966252,0.5213143872113677,0.19449378330373002
CHN-PHL,202607,3372,4.558198312749943,-10.0,13493,13116,3486,411,1557,471.0,0.12188612099644128,0.46174377224199287,0.1396797153024911
CHN-PRK,201501,62,2.592761350862775,-5.0,221,218,69,0,3,1.0,0.0,0.0483870967741935,0.0161290322580645
CHN-PRK,201502,191,4.8513442479075,-10.0,958,929,196,10,58,29.0,0.0523560209424083,0.3036649214659686,0.1518324607329843
CHN-PRK,201503,1326,4.242120037610443,-10.0,6309,6144,1387,89,333,144.0,0.0671191553544494,0.251131221719457,0.1085972850678733
CHN-PRK,201504,1206,4.981735570273534,-10.0,6199,6133,1405,127,450,204.0,0.10530679933665,0.373134328358209,0.1691542288557214
CHN-PRK,201505,1517,4.761550513765872,-10.0,6989,6874,1749,143,396,220.0,0.0942649967040211,0.2610415293342122,0.1450230718523401
CHN-PRK,201506,921,5.200225768033678,-10.0,4340,4279,992,103,261,156.0,0.1118349619978284,0.2833876221498371,0.1693811074918566
CHN-PRK,201507,1150,4.258967980239715,-10.0,5182,5081,1215,53,411,104.0,0.0460869565217391,0.357391304347826,0.0904347826086956
CHN-PRK,201508,1360,4.411239888563774,-10.0,6736,6662,1395,82,384,159.0,0.0602941176470588,0.2823529411764706,0.1169117647058823
CHN-PRK,201509,2364,4.425727522214186,-10.0,11772,11524,2531,147,676,257.0,0.0621827411167512,0.2859560067681895,0.1087140439932318
CHN-PRK,201510,2619,4.232679131271535,-10.0,11969,11704,2795,191,486,289.0,0.0729285987017945,0.1855670103092783,0.1103474608629247
CHN-PRK,201511,1176,4.768536619274482,-10.0,5497,5320,1216,103,303,194.0,0.0875850340136054,0.2576530612244898,0.1649659863945578
CHN-PRK,201512,2673,3.9463270131983097,-10.0,12216,11943,2825,83,760,285.0,0.0310512532734754,0.2843247287691732,0.1066217732884399
CHN-PRK,201601,6977,4.231511302745899,-10.0,30685,30172,7495,285,2725,593.0,0.0408485022215852,0.3905690124695428,0.0849935502364913
CHN-PRK,201602,6803,4.301398728261344,-10.0,30840,30183,7374,409,2457,569.0,0.0601205350580626,0.361164192268117,0.0836395707775981
CHN-PRK,201603,4389,4.716472213240618,-10.0,20567,20098,4687,393,1622,690.0,0.0895420369104579,0.3695602642971064,0.1572112098427888
CHN-PRK,201604,3878,5.189116675138597,-10.0,19223,18957,4039,586,1483,971.0,0.1511088189788551,0.3824136152656008,0.2503867973182052
CHN-PRK,201605,2278,4.410962852614913,-10.0,10461,10280,2446,161,654,274.0,0.0706760316066725,0.2870939420544337,0.1202809482001756
CHN-PRK,201606,3435,3.973608021819371,-10.0,16425,16090,3697,183,904,396.0,0.0532751091703056,0.2631732168850073,0.1152838427947598
CHN-PRK,201607,2262,4.761811900992003,-10.0,10604,10416,2429,197,557,291.0,0.0870910698496905,0.2462422634836427,0.1286472148541114
CHN-PRK,201608,2007,4.419770393578587,-10.0,9413,9249,2151,147,876,239.0,0.0732436472346786,0.4364723467862481,0.1190832087693074
CHN-PRK,201609,5722,4.658144246316339,-10.0,27681,27247,6179,536,2426,863.0,0.0936735407200279,0.423977630199231,0.1508213911219853
CHN-PRK,201610,2015,4.460970552085684,-10.0,9095,8891,2122,99,616,201.0,0.0491315136476426,0.3057071960297767,0.0997518610421836
CHN-PRK,201611,1688,4.8046672482898005,-10.0,7570,7397,1750,177,681,292.0,0.1048578199052132,0.403436018957346,0.1729857819905213
CHN-PRK,201612,1458,5.127420177082273,-10.0,6941,6772,1542,175,507,273.0,0.1200274348422496,0.3477366255144033,0.1872427983539094
CHN-PRK,201701,1982,4.938419573392797,-10.0,8177,8091,2164,220,854,390.0,0.1109989909182643,0.4308779011099899,0.1967709384460141
CHN-PRK,201702,5834,4.998873750791828,-10.0,26940,26521,6614,624,2246,997.0,0.1069592046623243,0.3849845731916352,0.1708947548851559
CHN-PRK,201703,8104,4.409128130916956,-10.0,31373,30895,8981,502,2732,795.0,0.0619447186574531,0.3371174728529121,0.0980997038499506
CHN-PRK,201704,20900,4.452969619049702,-10.0,83892,82581,23158,997,8082,2280.0,0.0477033492822966,0.3866985645933014,0.109090909090909
CHN-PRK,201705,7774,4.5551015981602525,-10.0,35348,34420,8608,589,2996,861.0,0.0757653717519938,0.3853871880627733,0.110753794700283
CHN-PRK,201706,5077,4.54294893284534,-10.0,20754,20445,5868,376,1659,643.0,0.0740594839472129,0.3267677762458144,0.1266495962182391
CHN-PRK,201707,8623,4.594010472290546,-10.0,35230,34476,9794,626,3483,981.0,0.0725965441261741,0.4039197495071321,0.113765510843094
CHN-PRK,201708,10754,4.67531510078376,-10.0,45552,44811,11842,944,4019,1452.0,0.0877812906825367,0.3737214059884694,0.1350195276176306
CHN-PRK,201709,13691,4.612797192110404,-10.0,59983,58616,15445,896,5704,1919.0,0.0654444525600759,0.4166240596011978,0.1401650719450734
CHN-PRK,201710,5235,4.554654830355321,-10.0,20719,20344,5644,377,1595,597.0,0.0720152817574021,0.3046800382043935,0.1140401146131805
CHN-PRK,201711,10186,4.022765222415736,-10.0,42581,41404,11724,548,2698,1121.0,0.053799332417043,0.2648733555860986,0.1100530139407029
CHN-PRK,201712,6793,4.373569982241238,-10.0,29603,28926,7378,318,2609,703.0,0.0468128956278522,0.3840718386574415,0.1034888856175474
CHN-PRK,201801,3508,4.546919826798026,-10.0,15444,14780,3679,242,1163,410.0,0.0689851767388825,0.3315279361459521,0.1168757126567845
CHN-PRK,201802,1616,4.7898918028300885,-10.0,7285,7058,1756,107,585,166.0,0.0662128712871287,0.3620049504950495,0.1027227722772277
CHN-PRK,201803,9019,3.5061038418081014,-10.0,36914,35997,9973,243,1570,520.0,0.0269431200798314,0.1740769486639317,0.057656059430092
CHN-PRK,201804,7168,3.531024103487272,-10.0,30255,29489,7673,273,1111,423.0,0.0380859375,0.1549944196428571,0.0590122767857142
CHN-PRK,201805,10771,3.5439145546025275,-10.0,42146,41089,12129,346,1950,585.0,0.0321232940302664,0.1810416860087271,0.0543125058026181
CHN-PRK,201806,8832,3.6393745022686095,-10.0,33130,32632,9588,275,1535,432.0,0.0311367753623188,0.1737998188405797,0.0489130434782608
CHN-PRK,201807,3153,4.38441608424727,-10.0,12708,12259,3316,236,642,299.0,0.0748493498255629,0.203615604186489,0.0948303203298445
CHN-PRK,201808,3595,4.213542374603115,-10.0,13852,13327,3867,182,1186,338.0,0.050625869262865,0.3299026425591099,0.094019471488178
CHN-PRK,201809,3474,3.9304766375982862,-10.0,14491,14104,3707,168,771,265.0,0.0483592400690846,0.2219343696027634,0.0762809441565918
CHN-PRK,201810,2587,3.705144391315224,-10.0,9809,9606,2893,76,412,139.0,0.029377657518361,0.1592578275995361,0.0537301894085813
CHN-PRK,201811,1364,4.463878456177429,-10.0,5028,4922,1376,106,257,190.0,0.0777126099706744,0.18841642228739,0.1392961876832844
CHN-PRK,201812,1750,4.063867413959949,-10.0,6660,6537,2047,66,319,189.0,0.0377142857142857,0.1822857142857142,0.108
CHN-PRK,201901,4124,2.9035050782344367,-10.0,17133,16812,4550,46,427,106.0,0.0111542192046556,0.1035402521823472,0.0257032007759456
CHN-PRK,201902,2560,3.884914316961744,-10.0,9468,9206,2755,132,355,198.0,0.0515625,0.138671875,0.07734375
CHN-PRK,201903,2503,3.883033934347597,-10.0,8821,8555,2618,120,498,236.0,0.0479424690371554,0.1989612465041949,0.0942868557730723
CHN-PRK,201904,1712,3.8230051669004697,-10.0,7168,6908,1859,46,275,97.0,0.0268691588785046,0.1606308411214953,0.0566588785046729
CHN-PRK,201905,1243,4.385201335187829,-10.0,4711,4673,1365,79,227,131.0,0.0635559131134352,0.1826226870474658,0.1053901850362027
CHN-PRK,201906,6414,3.408326938811882,-10.0,27912,27149,7124,232,699,328.0,0.0361708762082943,0.1089803554724041,0.0511381353289678
CHN-PRK,201907,1727,3.935731836807568,-10.0,6498,6288,1785,76,325,165.0,0.0440069484655471,0.1881876085697741,0.0955414012738853
CHN-PRK,201908,1325,3.564794306122557,-10.0,5304,5204,1387,33,248,52.0,0.0249056603773584,0.1871698113207547,0.0392452830188679
CHN-PRK,201909,1436,4.068436543047857,-10.0,5967,5864,1503,96,226,130.0,0.0668523676880222,0.1573816155988858,0.0905292479108635
CHN-PRK,201910,1014,3.7245239740344167,-10.0,4397,4368,1131,40,210,56.0,0.039447731755424,0.2071005917159763,0.0552268244575936
CHN-PRK,201911,500,4.208517344204839,-10.0,2198,2178,545,22,143,42.0,0.044,0.286,0.084
CHN-PRK,201912,2192,4.018617133470946,-10.0,10227,9854,2362,80,370,127.0,0.0364963503649635,0.1687956204379562,0.0579379562043795
CHN-PRK,202001,687,4.429318328127828,-9.5,2835,2821,723,33,206,137.0,0.0480349344978165,0.2998544395924308,0.1994177583697234
CHN-PRK,202002,979,5.022308858769598,-10.0,4722,4681,1018,124,305,237.0,0.1266598569969356,0.3115423901940756,0.2420837589376915
CHN-PRK,202003,608,5.223716747246822,-10.0,2860,2824,666,81,231,160.0,0.1332236842105263,0.3799342105263157,0.2631578947368421
CHN-PRK,202004,1619,4.183049829753781,-10.0,7559,7299,1708,66,427,199.0,0.0407659048795552,0.2637430512662137,0.1229153798641136
CHN-PRK,202005,1170,4.630212623208618,-10.0,5338,5215,1227,75,367,147.0,0.0641025641025641,0.3136752136752136,0.1256410256410256
CHN-PRK,202006,990,4.718122460886664,-10.0,3474,3447,1019,74,305,114.0,0.0747474747474747,0.308080808080808,0.1151515151515151
CHN-PRK,202007,758,4.996008146736543,-10.0,3421,3363,774,63,285,149.0,0.0831134564643799,0.3759894459102902,0.1965699208443271
CHN-PRK,202008,583,5.591464974170274,-10.0,2511,2503,613,76,203,132.0,0.1303602058319039,0.3481989708404803,0.2264150943396226
CHN-PRK,202009,498,5.577217845878919,-10.0,2027,2012,506,90,197,154.0,0.180722891566265,0.395582329317269,0.3092369477911647
CHN-PRK,202010,654,4.846618727128853,-10.0,2567,2492,661,55,196,85.0,0.0840978593272171,0.2996941896024465,0.1299694189602446
CHN-PRK,202011,388,5.136113136946874,-10.0,1561,1533,402,46,111,74.0,0.1185567010309278,0.2860824742268041,0.190721649484536
CHN-PRK,202012,722,5.022881933879044,-10.0,2956,2930,771,80,275,135.0,0.1108033240997229,0.3808864265927978,0.1869806094182825
CHN-PRK,202101,396,4.790188176031832,-10.0,1679,1648,408,34,112,68.0,0.0858585858585858,0.2828282828282828,0.1717171717171717
CHN-PRK,202102,305,4.628269126558178,-10.0,1152,1138,310,17,98,38.0,0.0557377049180327,0.321311475409836,0.1245901639344262
CHN-PRK,202103,987,4.301543147210075,-10.0,3942,3861,1034,65,294,94.0,0.0658561296859169,0.2978723404255319,0.0952380952380952
CHN-PRK,202104,555,4.592073203464975,-10.0,2336,2294,579,35,160,54.0,0.063063063063063,0.2882882882882883,0.0972972972972973
CHN-PRK,202105,490,4.3741319719355385,-10.0,2260,2242,505,20,128,55.0,0.0408163265306122,0.2612244897959184,0.1122448979591836
CHN-PRK,202106,443,4.575710060753957,-10.0,2055,1989,455,29,96,57.0,0.0654627539503386,0.2167042889390519,0.128668171557562
CHN-PRK,202107,748,4.33688897421884,-10.0,3681,3541,784,21,173,65.0,0.0280748663101604,0.231283422459893,0.0868983957219251
CHN-PRK,202108,304,4.623517982441364,-10.0,1290,1286,313,19,80,36.0,0.0625,0.2631578947368421,0.1184210526315789
CHN-PRK,202109,799,4.871006862265115,-10.0,3691,3606,852,79,300,119.0,0.0988735919899874,0.3754693366708385,0.1489361702127659
CHN-PRK,202110,578,5.25710878374684,-10.0,2604,2603,608,61,142,112.0,0.1055363321799307,0.245674740484429,0.1937716262975778
CHN-PRK,202111,643,4.807925209846385,-10.0,3038,2957,659,34,199,104.0,0.0528771384136858,0.3094867807153966,0.1617418351477449
CHN-PRK,202112,567,4.992177614146908,-10.0,2314,2272,583,54,139,89.0,0.0952380952380952,0.2451499118165784,0.1569664902998236
CHN-PRK,202201,738,5.2438013214406585,-10.0,3335,3247,778,100,138,127.0,0.1355013550135501,0.1869918699186991,0.1720867208672086
CHN-PRK,202202,620,4.546886832622378,-10.0,2825,2771,675,39,166,74.0,0.0629032258064516,0.267741935483871,0.1193548387096774
CHN-PRK,202203,656,4.647325022427945,-10.0,2760,2740,734,49,246,65.0,0.0746951219512195,0.375,0.0990853658536585
CHN-PRK,202204,401,4.342114000118484,-10.0,1915,1801,425,24,126,48.0,0.0598503740648379,0.314214463840399,0.1197007481296758
CHN-PRK,202205,1352,4.891111751598661,-10.0,6393,6306,1464,124,469,177.0,0.0917159763313609,0.3468934911242604,0.1309171597633136
CHN-PRK,202206,704,4.71485685141298,-10.0,2929,2905,721,47,298,69.0,0.0667613636363636,0.4232954545454545,0.0980113636363636
CHN-PRK,202207,317,5.16263871656244,-10.0,1430,1427,324,29,112,45.0,0.0914826498422713,0.3533123028391167,0.1419558359621451
CHN-PRK,202208,538,4.294108985070116,-10.0,2346,2330,556,21,187,58.0,0.0390334572490706,0.3475836431226766,0.1078066914498141
CHN-PRK,202209,508,5.1083472326341095,-10.0,2061,2047,531,77,174,92.0,0.1515748031496063,0.3425196850393701,0.1811023622047244
CHN-PRK,202210,522,4.5779678600855975,-10.0,2505,2447,526,40,199,70.0,0.0766283524904214,0.3812260536398467,0.1340996168582375
CHN-PRK,202211,1032,4.457331649611382,-10.0,4607,4536,1093,39,376,81.0,0.0377906976744186,0.3643410852713178,0.0784883720930232
CHN-PRK,202212,396,4.43165280018223,-10.0,1746,1743,408,20,168,45.0,0.0505050505050505,0.4242424242424242,0.1136363636363636
CHN-PRK,202301,441,4.43409641160691,-10.0,1952,1906,453,19,213,56.0,0.0430839002267573,0.4829931972789115,0.1269841269841269
CHN-PRK,202302,390,4.505135484309951,-10.0,1621,1620,447,23,177,49.0,0.0589743589743589,0.4538461538461538,0.1256410256410256
CHN-PRK,202303,739,4.6180856026113455,-10.0,3214,3135,766,35,283,84.0,0.047361299052774,0.3829499323410013,0.1136671177266576
CHN-PRK,202304,785,4.792406942780687,-10.0,3253,3220,835,56,278,99.0,0.0713375796178343,0.354140127388535,0.1261146496815286
CHN-PRK,202305,533,4.911659480145649,-10.0,2221,2138,552,39,184,76.0,0.073170731707317,0.3452157598499062,0.1425891181988743
CHN-PRK,202306,782,4.350448601129213,-10.0,3094,3069,792,50,308,93.0,0.0639386189258312,0.3938618925831202,0.118925831202046
CHN-PRK,202307,2071,4.319875987965523,-10.0,7890,7720,2208,137,429,234.0,0.0661516175760502,0.2071463061323032,0.1129888942539835
CHN-PRK,202308,1364,4.437106168310458,-10.0,5714,5574,1468,84,391,130.0,0.0615835777126099,0.2866568914956012,0.095307917888563
CHN-PRK,202309,2048,3.6327983786975175,-10.0,8184,8028,2217,64,434,142.0,0.03125,0.2119140625,0.0693359375
CHN-PRK,202310,912,4.241754288297943,-10.0,3669,3600,976,44,300,133.0,0.0482456140350877,0.3289473684210526,0.1458333333333333
CHN-PRK,202311,669,4.447398935825282,-10.0,2740,2711,720,39,256,81.0,0.0582959641255605,0.382660687593423,0.1210762331838565
CHN-PRK,202312,943,4.337606542796795,-10.0,3961,3864,971,39,234,133.0,0.04135737009544,0.2481442205726405,0.1410392364793213
CHN-PRK,202401,1045,4.546343525783711,-10.0,3947,3828,1083,59,235,83.0,0.0564593301435406,0.2248803827751196,0.0794258373205741
CHN-PRK,202402,500,4.367873220795894,-10.0,2111,2076,523,38,137,47.0,0.076,0.274,0.094
CHN-PRK,202403,765,4.172411737892367,-10.0,2957,2866,773,38,166,64.0,0.049673202614379,0.2169934640522876,0.0836601307189542
CHN-PRK,202404,1464,3.597404431277049,-10.0,6098,5935,1570,27,343,97.0,0.0184426229508196,0.2342896174863388,0.0662568306010929
CHN-PRK,202405,1049,4.282878604592499,-10.0,3877,3802,1090,73,442,124.0,0.0695900857959961,0.4213536701620591,0.1182078169685414
CHN-PRK,202406,1260,3.933305161572834,-10.0,5308,5138,1373,41,404,89.0,0.0325396825396825,0.3206349206349206,0.0706349206349206
CHN-PRK,202407,770,4.167906176511801,-10.0,2840,2801,789,29,248,46.0,0.0376623376623376,0.3220779220779221,0.0597402597402597
CHN-PRK,202408,655,4.334313945370579,-10.0,2552,2539,673,22,233,42.0,0.0335877862595419,0.3557251908396946,0.0641221374045801
CHN-PRK,202409,820,3.821312479084524,-10.0,3074,3047,879,26,237,57.0,0.0317073170731707,0.2890243902439024,0.0695121951219512
CHN-PRK,202410,1333,3.845383315979736,-10.0,5766,5726,1366,46,451,87.0,0.0345086271567892,0.3383345836459114,0.0652663165791447
CHN-PRK,202411,1042,4.274218854680932,-10.0,3899,3858,1079,49,391,76.0,0.047024952015355,0.3752399232245681,0.072936660268714
CHN-PRK,202412,736,4.586696682113601,-10.0,2677,2638,790,40,267,94.0,0.0543478260869565,0.3627717391304347,0.1277173913043478
CHN-PRK,202501,459,4.878582636568455,-10.0,1777,1755,471,37,158,56.0,0.0806100217864923,0.3442265795206972,0.1220043572984749
CHN-PRK,202502,468,4.126017342090445,-10.0,1903,1869,488,19,131,47.0,0.0405982905982906,0.2799145299145299,0.1004273504273504
CHN-PRK,202503,421,4.360361343542727,-10.0,1550,1538,437,14,133,23.0,0.0332541567695962,0.3159144893111639,0.0546318289786223
CHN-PRK,202504,424,4.310875318835056,-10.0,1751,1706,440,18,117,32.0,0.0424528301886792,0.2759433962264151,0.0754716981132075
CHN-PRK,202505,461,4.782872551945764,-10.0,1739,1710,465,30,180,63.0,0.0650759219088937,0.3904555314533622,0.1366594360086767
CHN-PRK,202506,327,4.203712597485569,-10.0,1210,1206,329,15,106,35.0,0.0458715596330275,0.3241590214067278,0.1070336391437308
CHN-PRK,202507,576,4.095984745163084,-10.0,2072,2035,581,19,129,41.0,0.0329861111111111,0.2239583333333333,0.0711805555555555
CHN-PRK,202508,1089,3.6061853974684985,-10.0,4191,4164,1176,17,195,94.0,0.0156106519742883,0.1790633608815427,0.086317722681359
CHN-PRK,202509,3291,3.089147690373093,-10.0,13250,12858,3501,86,436,128.0,0.0261318748100881,0.1324825281069583,0.0388939532057125
CHN-PRK,202510,1461,3.4190633726432447,-10.0,5519,5378,1508,39,224,83.0,0.0266940451745379,0.1533196440793976,0.0568104038329911
CHN-PRK,202511,559,4.063479596127622,-10.0,2366,2340,564,22,105,29.0,0.0393559928443649,0.1878354203935599,0.0518783542039356
CHN-PRK,202512,279,3.9515295457271016,-10.0,1038,1010,279,6,90,13.0,0.021505376344086,0.3225806451612903,0.046594982078853
CHN-PRK,202602,318,4.0090984355162425,-10.0,1285,1269,320,10,98,23.0,0.031446540880503145,0.3081761006289308,0.07232704402515723
CHN-PRK,202603,762,3.7471916888138908,-10.0,3093,2996,779,30,103,37.0,0.03937007874015748,0.13517060367454067,0.048556430446194225
CHN-PRK,202604,929,3.212210063677161,-10.0,3904,3753,1014,18,148,32.0,0.0193756727664155,0.15931108719052745,0.03444564047362755
CHN-PRK,202605,763,3.510692182168664,-10.0,3194,3088,796,17,131,35.0,0.022280471821756225,0.17169069462647443,0.045871559633027525
CHN-PRK,202606,3025,3.2947338025259634,-10.0,13200,12704,3164,85,421,115.0,0.02809917355371901,0.13917355371900827,0.03801652892561983
CHN-PRK,202607,966,2.7648652049960614,-10.0,4127,4016,995,2,153,10.0,0.002070393374741201,0.15838509316770186,0.010351966873706004
CHN-TWN,201501,84,3.96518338650092,-6.5,343,315,94,0,34,4.0,0.0,0.4047619047619047,0.0476190476190476
CHN-TWN,201502,412,3.7393701576993856,-10.0,1887,1872,442,13,98,24.0,0.0315533980582524,0.2378640776699029,0.058252427184466
CHN-TWN,201503,2844,3.831813073872495,-10.0,12841,12719,2984,58,703,134.0,0.020393811533052,0.2471870604781997,0.0471167369901547
CHN-TWN,201504,2186,3.89337930452739,-10.0,10084,9977,2337,59,509,123.0,0.0269899359560841,0.2328453796889295,0.056267154620311
CHN-TWN,201505,3439,3.625476244998053,-10.0,14692,14615,3867,67,700,153.0,0.0194824076766501,0.2035475428903751,0.0444896772317534
CHN-TWN,201506,2010,3.871071497019925,-10.0,9208,9145,2175,51,479,129.0,0.0253731343283582,0.2383084577114428,0.0641791044776119
